Ssiderea046003	K10599
Ssiderea001674	K17352
Ssiderea023770	K12398
Ssiderea003715	K02677
Ssiderea047114	K24909
Ssiderea029505	K01719
Ssiderea032912	K03234
Ssiderea026596	K04163
Ssiderea028347	K03348
Ssiderea048010	K08077
Ssiderea042665	K03440
Ssiderea054209	K22790
Ssiderea024244	K13184
Ssiderea035342	K06095
Ssiderea018377	K10753
Ssiderea049234	K04986
Ssiderea027985	K01019
Ssiderea037465	K24688
Ssiderea048531	K04144
Ssiderea021321	K10898
Ssiderea047409	K14638
Ssiderea008999	K06560
Ssiderea61811	K23222
Ssiderea016196	K14072
Ssiderea042848	K04497
Ssiderea60368	K08606
Ssiderea048586	K09228
Ssiderea005329	K11971
Ssiderea023134	K12581
Ssiderea049924	K00869
Ssiderea023725	K20051
Ssiderea053628	K21806
Ssiderea018637	K09660
Ssiderea022527	K09680
Ssiderea026616	K17341
Ssiderea006107	K19511
Ssiderea029954	K14406
Ssiderea032885	K22390
Ssiderea000544	K22371
Ssiderea026790	K13208
Ssiderea031934	K15048
Ssiderea021968	K12838
Ssiderea046673	K27888
Ssiderea007417	K17404
Ssiderea058867	K20224
Ssiderea035034	K14152
Ssiderea022474	K28111
Ssiderea021264	K27391
Ssiderea001015	K23570
Ssiderea031096	K15255
Ssiderea030079	K01528
Ssiderea004704	K19496
Ssiderea048479	K16468
Ssiderea046375	K23922
Ssiderea028144	K10478
Ssiderea030062	K21403
Ssiderea008835	K03019
Ssiderea056959	K05092
Ssiderea019926	K09414
Ssiderea002065	K00344
Ssiderea039274	K09307
Ssiderea023907	K00699
Ssiderea009070	K06524
Ssiderea024672	K11140
Ssiderea021708	K04266
Ssiderea053612	K19473
Ssiderea049146	K04441
Ssiderea006544	K10838
Ssiderea026093	K00921
Ssiderea054269	K24746
Ssiderea035045	K14995
Ssiderea62298	K07497
Ssiderea042084	K04200
Ssiderea037377	K01517
Ssiderea000689	K11997
Ssiderea044371	K19360
Ssiderea031822	K08824
Ssiderea044936	K04285
Ssiderea030101	K04150
Ssiderea024148	K00699
Ssiderea012273	K11182
Ssiderea003736	K25168
Ssiderea047599	K18404
Ssiderea037730	K19467
Ssiderea038755	K04144
Ssiderea018287	K06841
Ssiderea055489	K10367
Ssiderea048791	K06252
Ssiderea046302	K00472
Ssiderea036692	K14692
Ssiderea039597	K17932
Ssiderea023730	K20051
Ssiderea029302	K10728
Ssiderea006987	K04239
Ssiderea028544	K03174
Ssiderea003793	K12800
Ssiderea005467	K11699
Ssiderea035484	K03013
Ssiderea018584	K04828
Ssiderea038804	K07380
Ssiderea047857	K07763
Ssiderea004654	K08375
Ssiderea017365	K00106
Ssiderea042627	K16669
Ssiderea038720	K07380
Ssiderea021031	K06754
Ssiderea031366	K00852
Ssiderea025981	K25537
Ssiderea013551	K04142
Ssiderea047807	K10844
Ssiderea057983	K01304
Ssiderea026479	K08568
Ssiderea000560	K22565
Ssiderea011687	K19012
Ssiderea012491	K14558
Ssiderea055217	K04628
Ssiderea034092	K10392
Ssiderea051940	K16573
Ssiderea016678	K25552
Ssiderea013250	K04501
Ssiderea051599	K08026
Ssiderea040200	K10277
Ssiderea033618	K01301
Ssiderea040669	K08375
Ssiderea053650	K09207
Ssiderea001192	K17341
Ssiderea042167	K07198
Ssiderea047942	K09848
Ssiderea024169	K11997
Ssiderea035172	K03115
Ssiderea013775	K27274
Ssiderea048404	K04150
Ssiderea030232	K04266
Ssiderea011720	K22282
Ssiderea058402	K06640
Ssiderea006576	K06054
Ssiderea005774	K08488
Ssiderea59608	K10450
Ssiderea013027	K00059
Ssiderea016491	K04290
Ssiderea012475	K10274
Ssiderea017625	K06662
Ssiderea016893	K04266
Ssiderea011589	K04287
Ssiderea058060	K06252
Ssiderea052530	K14567
Ssiderea017640	K19636
Ssiderea006259	K19511
Ssiderea028310	K15049
Ssiderea044860	K27694
Ssiderea038278	K12261
Ssiderea038347	K00079
Ssiderea029956	K08202
Ssiderea051107	K10424
Ssiderea051214	K24744
Ssiderea046103	K17535
Ssiderea001795	K21956
Ssiderea054347	K07178
Ssiderea047471	K08863
Ssiderea013547	K04357
Ssiderea051098	K03691
Ssiderea006432	K08202
Ssiderea056333	K22371
Ssiderea038862	K06530
Ssiderea054484	K03626
Ssiderea038087	K15109
Ssiderea002366	K05126
Ssiderea049385	K20179
Ssiderea007020	K12169
Ssiderea032468	K08187
Ssiderea040081	K05643
Ssiderea016623	K24936
Ssiderea054386	K15259
Ssiderea048865	K13118
Ssiderea010945	K08187
Ssiderea051185	K19178
Ssiderea037381	K06819
Ssiderea041487	K08182
Ssiderea037537	K07380
Ssiderea009037	K06560
Ssiderea013911	K24660
Ssiderea047201	K11997
Ssiderea008725	K12857
Ssiderea012380	K24469
Ssiderea042066	K23092
Ssiderea039972	K04575
Ssiderea051616	K25709
Ssiderea026996	K03406
Ssiderea006236	K19511
Ssiderea002784	K27833
Ssiderea034012	K20298
Ssiderea050916	K06704
Ssiderea046727	K14457
Ssiderea024090	K19921
Ssiderea042759	K05888
Ssiderea038522	K07098
Ssiderea002338	K05695
Ssiderea024793	K06634
Ssiderea016778	K02183
Ssiderea006334	K04659
Ssiderea039077	K26434
Ssiderea046638	K06819
Ssiderea006715	K04570
Ssiderea000582	K08635
Ssiderea038648	K15261
Ssiderea029851	K10776
Ssiderea62413	K09228
Ssiderea054614	K12880
Ssiderea051543	K09608
Ssiderea039969	K11827
Ssiderea007172	K13697
Ssiderea035819	K07869
Ssiderea008961	K05127
Ssiderea058007	K00472
Ssiderea052564	K06753
Ssiderea028184	K03648
Ssiderea058281	K24936
Ssiderea005936	K24032
Ssiderea006160	K17547
Ssiderea034674	K24936
Ssiderea62132	K07497
Ssiderea033741	K04919
Ssiderea003033	K22614
Ssiderea046934	K08343
Ssiderea000682	K22371
Ssiderea049526	K04434
Ssiderea044535	K11730
Ssiderea042268	K04150
Ssiderea002260	K01966
Ssiderea049735	K05285
Ssiderea031524	K15048
Ssiderea011179	K07893
Ssiderea016279	K06238
Ssiderea042113	K12343
Ssiderea041579	K05203
Ssiderea002299	K27888
Ssiderea054632	K14963
Ssiderea022085	K02898
Ssiderea028649	K13342
Ssiderea005738	K10644
Ssiderea042397	K23092
Ssiderea021929	K10104
Ssiderea009703	K08744
Ssiderea041444	K00452
Ssiderea034696	K04375
Ssiderea057502	K06027
Ssiderea049035	K06629
Ssiderea014422	K14692
Ssiderea020271	K24893
Ssiderea029548	K17689
Ssiderea030047	K19558
Ssiderea030225	K08439
Ssiderea031699	K10642
Ssiderea030205	K03929
Ssiderea034995	K03175
Ssiderea052944	K27289
Ssiderea009735	K10862
Ssiderea049569	K04285
Ssiderea049897	K07921
Ssiderea044004	K16453
Ssiderea024842	K04677
Ssiderea053284	K00626
Ssiderea048324	K01316
Ssiderea038591	K11841
Ssiderea040373	K17689
Ssiderea024012	K27395
Ssiderea041976	K25537
Ssiderea000006	K04346
Ssiderea011727	K21245
Ssiderea016606	K13335
Ssiderea034467	K09662
Ssiderea018995	K11254
Ssiderea017562	K06238
Ssiderea039136	K22017
Ssiderea026747	K04224
Ssiderea014634	K24228
Ssiderea028968	K05681
Ssiderea026097	K07002
Ssiderea007762	K05752
Ssiderea038130	K08132
Ssiderea013206	K24360
Ssiderea027911	K04363
Ssiderea006745	K24936
Ssiderea023232	K11854
Ssiderea027822	K10901
Ssiderea051166	K07968
Ssiderea019530	K26229
Ssiderea044440	K00653
Ssiderea022604	K02030
Ssiderea021422	K05123
Ssiderea035918	K04593
Ssiderea001666	K24456
Ssiderea030068	K25100
Ssiderea022111	K16315
Ssiderea057518	K13983
Ssiderea014786	K16811
Ssiderea049626	K15421
Ssiderea050565	K04285
Ssiderea050207	K17689
Ssiderea050805	K14686
Ssiderea050752	K03942
Ssiderea010790	K04417
Ssiderea009458	K11592
Ssiderea052619	K26585
Ssiderea039365	K08202
Ssiderea006520	K19467
Ssiderea011328	K01517
Ssiderea001172	K04362
Ssiderea034227	K22754
Ssiderea025131	K17730
Ssiderea045321	K23327
Ssiderea032966	K01135
Ssiderea030902	K03902
Ssiderea029378	K07964
Ssiderea024078	K28111
Ssiderea016071	K08190
Ssiderea023161	K04238
Ssiderea009547	K01166
Ssiderea025929	K03102
Ssiderea029282	K04533
Ssiderea029182	K24223
Ssiderea003837	K27954
Ssiderea039428	K18469
Ssiderea038683	K09035
Ssiderea058555	K07380
Ssiderea022771	K19907
Ssiderea048958	K05053
Ssiderea005400	K07935
Ssiderea050515	K16857
Ssiderea000176	K06642
Ssiderea021333	K00290
Ssiderea024141	K00641
Ssiderea002074	K07379
Ssiderea020886	K24936
Ssiderea007886	K03094
Ssiderea037898	K13023
Ssiderea016013	K10408
Ssiderea028179	K03648
Ssiderea041900	K16457
Ssiderea62673	K11793
Ssiderea028053	K05695
Ssiderea035325	K06619
Ssiderea018320	K16353
Ssiderea012766	K08375
Ssiderea010212	K11997
Ssiderea056513	K04662
Ssiderea62780	K17544
Ssiderea047747	K15142
Ssiderea024601	K01306
Ssiderea053782	K19612
Ssiderea009849	K04461
Ssiderea045736	K15127
Ssiderea057360	K17341
Ssiderea051960	K00546
Ssiderea053562	K01016
Ssiderea004555	K09404
Ssiderea015151	K12890
Ssiderea001357	K02183
Ssiderea000124	K17988
Ssiderea004656	K08378
Ssiderea044366	K19360
Ssiderea001426	K07297
Ssiderea018596	K19755
Ssiderea051694	K04097
Ssiderea034178	K00149
Ssiderea029913	K07380
Ssiderea058727	K11547
Ssiderea036520	K22559
Ssiderea004809	K09255
Ssiderea010548	K00681
Ssiderea043524	K08292
Ssiderea027012	K01301
Ssiderea024598	K11141
Ssiderea052982	K22018
Ssiderea028340	K23326
Ssiderea006280	K19511
Ssiderea002774	K24506
Ssiderea62455	K10443
Ssiderea006836	K26547
Ssiderea014268	K01076
Ssiderea032359	K04417
Ssiderea009820	K22371
Ssiderea015736	K24682
Ssiderea001294	K10401
Ssiderea000502	K08375
Ssiderea004962	K23837
Ssiderea033458	K23488
Ssiderea029483	K09267
Ssiderea017540	K05906
Ssiderea045771	K11165
Ssiderea014394	K01663
Ssiderea006277	K19511
Ssiderea004495	K14775
Ssiderea051535	K03654
Ssiderea014420	K11087
Ssiderea017571	K06238
Ssiderea057594	K07380
Ssiderea044458	K09542
Ssiderea023005	K25661
Ssiderea052378	K24506
Ssiderea035694	K17943
Ssiderea000507	K08375
Ssiderea055245	K00699
Ssiderea040253	K05695
Ssiderea056986	K17341
Ssiderea040040	K05121
Ssiderea012917	K01019
Ssiderea004994	K24936
Ssiderea019893	K07941
Ssiderea047328	K09230
Ssiderea033078	K08621
Ssiderea036812	K19755
Ssiderea032662	K04985
Ssiderea043739	K04919
Ssiderea009665	K07378
Ssiderea017154	K05633
Ssiderea021411	K10661
Ssiderea027482	K22754
Ssiderea023379	K07521
Ssiderea057121	K10295
Ssiderea039213	K06236
Ssiderea038611	K06058
Ssiderea045872	K00627
Ssiderea009448	K19511
Ssiderea020698	K18933
Ssiderea012325	K10394
Ssiderea008610	K07440
Ssiderea002181	K05665
Ssiderea058950	K12735
Ssiderea005524	K10642
Ssiderea050378	K01025
Ssiderea011433	K15698
Ssiderea028794	K17341
Ssiderea018590	K06171
Ssiderea035011	K16482
Ssiderea037737	K25537
Ssiderea052485	K02349
Ssiderea054664	K09641
Ssiderea022838	K14007
Ssiderea022249	K24469
Ssiderea048359	K04285
Ssiderea013074	K11141
Ssiderea013639	K08375
Ssiderea031374	K19498
Ssiderea050925	K02964
Ssiderea62818	K07497
Ssiderea056734	K05730
Ssiderea006427	K08202
Ssiderea030108	K09656
Ssiderea017942	K11251
Ssiderea014087	K23820
Ssiderea009175	K04941
Ssiderea037347	K01019
Ssiderea057629	K20406
Ssiderea041661	K22128
Ssiderea056873	K06768
Ssiderea026778	K06632
Ssiderea004718	K08375
Ssiderea053083	K21435
Ssiderea048965	K13780
Ssiderea029208	K00817
Ssiderea006294	K08187
Ssiderea034231	K22754
Ssiderea016648	K08187
Ssiderea020258	K08017
Ssiderea011414	K08778
Ssiderea000101	K09221
Ssiderea002136	K23313
Ssiderea024214	K22790
Ssiderea043937	K10581
Ssiderea015688	K08807
Ssiderea032231	K07232
Ssiderea031683	K08202
Ssiderea043707	K19041
Ssiderea018962	K13912
Ssiderea028462	K21843
Ssiderea034057	K06545
Ssiderea047005	K10901
Ssiderea047964	K09848
Ssiderea021954	K10104
Ssiderea006559	K17341
Ssiderea057316	K05765
Ssiderea049515	K13912
Ssiderea044523	K19360
Ssiderea023889	K14464
Ssiderea056769	K14638
Ssiderea016125	K19511
Ssiderea055826	K23405
Ssiderea004850	K08873
Ssiderea044476	K04141
Ssiderea043941	K23551
Ssiderea019906	K04142
Ssiderea039886	K07380
Ssiderea031605	K16353
Ssiderea009360	K03099
Ssiderea012853	K17452
Ssiderea015944	K04253
Ssiderea031575	K27391
Ssiderea026855	K16630
Ssiderea012164	K05312
Ssiderea039179	K24936
Ssiderea050357	K04150
Ssiderea026457	K12191
Ssiderea026148	K10684
Ssiderea049852	K22073
Ssiderea051033	K04967
Ssiderea003088	K18667
Ssiderea022696	K01838
Ssiderea033413	K10169
Ssiderea025811	K11831
Ssiderea029161	K04266
Ssiderea028445	K08187
Ssiderea012713	K20994
Ssiderea023529	K00030
Ssiderea046916	K14351
Ssiderea004326	K23112
Ssiderea024083	K05502
Ssiderea034263	K24835
Ssiderea012773	K08132
Ssiderea050453	K02865
Ssiderea035087	K04233
Ssiderea032892	K11252
Ssiderea029518	K04135
Ssiderea046124	K04422
Ssiderea051605	K12323
Ssiderea039414	K14780
Ssiderea008747	K17929
Ssiderea007237	K07526
Ssiderea012180	K15701
Ssiderea011427	K01715
Ssiderea62846	K07497
Ssiderea019691	K17253
Ssiderea034869	K08597
Ssiderea055138	K07422
Ssiderea012560	K13207
Ssiderea054443	K04850
Ssiderea042119	K06225
Ssiderea030284	K23342
Ssiderea025661	K11153
Ssiderea002378	K06766
Ssiderea025623	K05034
Ssiderea018072	K11254
Ssiderea007755	K17732
Ssiderea017953	K11254
Ssiderea012345	K24469
Ssiderea012749	K12329
Ssiderea051778	K10349
Ssiderea019462	K24175
Ssiderea017949	K14315
Ssiderea020946	K07923
Ssiderea034451	K09662
Ssiderea054746	K07966
Ssiderea013879	K22790
Ssiderea036665	K05695
Ssiderea021466	K12813
Ssiderea031706	K22017
Ssiderea045331	K16506
Ssiderea009720	K01672
Ssiderea005893	K01079
Ssiderea045708	K07380
Ssiderea051141	K19495
Ssiderea045019	K03902
Ssiderea011237	K11643
Ssiderea039200	K14072
Ssiderea031968	K23507
Ssiderea62900	K23222
Ssiderea015668	K07440
Ssiderea057364	K05126
Ssiderea045671	K01131
Ssiderea023372	K16507
Ssiderea047601	K19360
Ssiderea002363	K17341
Ssiderea046911	K13616
Ssiderea59778	K04988
Ssiderea59363	K03654
Ssiderea019307	K11644
Ssiderea003437	K11254
Ssiderea033604	K12309
Ssiderea039560	K07943
Ssiderea050677	K17253
Ssiderea009031	K19531
Ssiderea053582	K00744
Ssiderea006442	K07509
Ssiderea004549	K19025
Ssiderea023244	K07899
Ssiderea031168	K25537
Ssiderea003310	K24498
Ssiderea017127	K13499
Ssiderea009677	K00548
Ssiderea033952	K08835
Ssiderea008114	K22647
Ssiderea034636	K24936
Ssiderea009076	K24427
Ssiderea022886	K04285
Ssiderea016223	K04200
Ssiderea002595	K06753
Ssiderea028561	K03174
Ssiderea005102	K09884
Ssiderea023968	K16857
Ssiderea004837	K15502
Ssiderea008901	K08729
Ssiderea039976	K02375
Ssiderea004663	K04239
Ssiderea039053	K24431
Ssiderea019446	K25207
Ssiderea025586	K12233
Ssiderea019914	K04150
Ssiderea013167	K10104
Ssiderea057265	K14837
Ssiderea048450	K10865
Ssiderea012202	K10335
Ssiderea011954	K23507
Ssiderea040143	K13047
Ssiderea023088	K09276
Ssiderea042188	K04887
Ssiderea018895	K00569
Ssiderea003084	K00469
Ssiderea003416	K11254
Ssiderea009744	K20720
Ssiderea023810	K06793
Ssiderea052493	K10358
Ssiderea057804	K14616
Ssiderea043598	K17338
Ssiderea029658	K01262
Ssiderea049713	K09637
Ssiderea005963	K07192
Ssiderea046695	K25531
Ssiderea005441	K22211
Ssiderea039303	K09304
Ssiderea006283	K12474
Ssiderea005553	K10642
Ssiderea024582	K23909
Ssiderea62526	K10457
Ssiderea038201	K07378
Ssiderea016419	K03654
Ssiderea019602	K03648
Ssiderea013148	K08673
Ssiderea042497	K15010
Ssiderea026808	K08765
Ssiderea026005	K25359
Ssiderea045608	K11153
Ssiderea055881	K13046
Ssiderea022147	K04534
Ssiderea002127	K16470
Ssiderea053354	K07937
Ssiderea055437	K21396
Ssiderea054358	K18274
Ssiderea037766	K01017
Ssiderea057671	K17253
Ssiderea028953	K09228
Ssiderea017225	K20880
Ssiderea036807	K14191
Ssiderea050575	K24956
Ssiderea054227	K24936
Ssiderea055953	K23552
Ssiderea057457	K17689
Ssiderea020941	K12021
Ssiderea59283	K07497
Ssiderea022467	K08793
Ssiderea001625	K14388
Ssiderea051145	K21347
Ssiderea011343	K04739
Ssiderea004026	K21121
Ssiderea048386	K08409
Ssiderea028581	K04307
Ssiderea006127	K08149
Ssiderea035682	K06560
Ssiderea029580	K07855
Ssiderea045385	K25481
Ssiderea029653	K10478
Ssiderea013726	K15837
Ssiderea001510	K23901
Ssiderea011518	K24838
Ssiderea001481	K05692
Ssiderea011822	K14616
Ssiderea038187	K07378
Ssiderea021406	K16669
Ssiderea035784	K05203
Ssiderea048220	K17253
Ssiderea052682	K16669
Ssiderea050432	K15009
Ssiderea012077	K01017
Ssiderea053300	K02599
Ssiderea026584	K08889
Ssiderea021120	K25700
Ssiderea000402	K13131
Ssiderea004274	K24502
Ssiderea047799	K08231
Ssiderea015142	K23309
Ssiderea051045	K18496
Ssiderea011868	K13298
Ssiderea016141	K00308
Ssiderea049455	K04569
Ssiderea000158	K01307
Ssiderea010070	K13134
Ssiderea001380	K17985
Ssiderea015369	K27583
Ssiderea030280	K21392
Ssiderea020664	K14616
Ssiderea017146	K12818
Ssiderea011307	K06677
Ssiderea028063	K08585
Ssiderea044654	K01277
Ssiderea051718	K04097
Ssiderea042823	K10750
Ssiderea011902	K20996
Ssiderea048399	K04150
Ssiderea001508	K04887
Ssiderea025638	K05034
Ssiderea032908	K00851
Ssiderea002850	K16891
Ssiderea044929	K05399
Ssiderea043379	K00488
Ssiderea043746	K04919
Ssiderea010687	K07422
Ssiderea039455	K10951
Ssiderea041809	K04277
Ssiderea045622	K21862
Ssiderea023777	K00876
Ssiderea016730	K25639
Ssiderea037392	K04137
Ssiderea030291	K07418
Ssiderea022588	K09353
Ssiderea047943	K09848
Ssiderea61206	K04981
Ssiderea046926	K08439
Ssiderea020385	K13133
Ssiderea007339	K01014
Ssiderea005480	K04367
Ssiderea014537	K04349
Ssiderea021429	K08606
Ssiderea001810	K01415
Ssiderea034370	K15382
Ssiderea039831	K06711
Ssiderea055647	K11150
Ssiderea027951	K07436
Ssiderea024093	K16353
Ssiderea002454	K17341
Ssiderea004434	K24195
Ssiderea60464	K07488
Ssiderea040388	K17689
Ssiderea037654	K01873
Ssiderea024953	K12400
Ssiderea041580	K05203
Ssiderea015096	K01020
Ssiderea019863	K09634
Ssiderea000196	K00485
Ssiderea59464	K28074
Ssiderea038991	K06711
Ssiderea056778	K01309
Ssiderea019061	K00699
Ssiderea010869	K24464
Ssiderea016156	K02987
Ssiderea054559	K02433
Ssiderea005180	K12035
Ssiderea007189	K15595
Ssiderea001228	K10642
Ssiderea039819	K22075
Ssiderea003131	K10901
Ssiderea019136	K05759
Ssiderea035937	K09228
Ssiderea039204	K14072
Ssiderea029252	K08378
Ssiderea026758	K04319
Ssiderea043580	K11488
Ssiderea042765	K08375
Ssiderea010408	K19525
Ssiderea005239	K04238
Ssiderea000774	K03899
Ssiderea027409	K00624
Ssiderea014362	K11564
Ssiderea018455	K11275
Ssiderea047834	K24779
Ssiderea040207	K19360
Ssiderea036174	K08375
Ssiderea035361	K25421
Ssiderea051106	K12035
Ssiderea034843	K24523
Ssiderea023938	K11206
Ssiderea005869	K00273
Ssiderea029330	K08375
Ssiderea002768	K05126
Ssiderea033235	K14709
Ssiderea011054	K02208
Ssiderea050361	K07970
Ssiderea038369	K00274
Ssiderea046706	K14072
Ssiderea004723	K04832
Ssiderea051298	K00747
Ssiderea009435	K10443
Ssiderea017569	K08132
Ssiderea010061	K13912
Ssiderea009386	K04210
Ssiderea011001	K24936
Ssiderea052991	K04224
Ssiderea051084	K18398
Ssiderea043772	K20167
Ssiderea045899	K26546
Ssiderea028975	K25893
Ssiderea011467	K15502
Ssiderea011067	K24734
Ssiderea014092	K07634
Ssiderea039157	K06943
Ssiderea050490	K23029
Ssiderea037388	K19328
Ssiderea003601	K04129
Ssiderea051054	K13802
Ssiderea053330	K02599
Ssiderea020973	K22752
Ssiderea058419	K09608
Ssiderea042642	K14694
Ssiderea034921	K07937
Ssiderea045862	K05673
Ssiderea025557	K06711
Ssiderea027417	K01723
Ssiderea020115	K14379
Ssiderea021712	K00699
Ssiderea057474	K04905
Ssiderea040674	K13990
Ssiderea050965	K04967
Ssiderea041785	K07380
Ssiderea60835	K03654
Ssiderea009263	K00471
Ssiderea027090	K00572
Ssiderea004141	K13366
Ssiderea62069	K18809
Ssiderea031859	K10404
Ssiderea034918	K18405
Ssiderea021518	K14530
Ssiderea038635	K06058
Ssiderea049512	K04440
Ssiderea033307	K14137
Ssiderea012288	K12319
Ssiderea007835	K19467
Ssiderea053985	K12442
Ssiderea032408	K08852
Ssiderea033454	K10169
Ssiderea046939	K15711
Ssiderea039377	K09303
Ssiderea022578	K09346
Ssiderea021558	K05284
Ssiderea051965	K12655
Ssiderea021581	K07891
Ssiderea013510	K19496
Ssiderea044498	K19365
Ssiderea046045	K15837
Ssiderea030856	K27274
Ssiderea056503	K03132
Ssiderea022203	K16449
Ssiderea020103	K06777
Ssiderea034718	K09436
Ssiderea023224	K06272
Ssiderea006573	K04142
Ssiderea025292	K15047
Ssiderea61458	K07497
Ssiderea049462	K14347
Ssiderea035628	K04142
Ssiderea031754	K27816
Ssiderea005798	K22614
Ssiderea052553	K12735
Ssiderea035419	K23919
Ssiderea048815	K08010
Ssiderea056205	K10408
Ssiderea045244	K24827
Ssiderea037976	K14950
Ssiderea027778	K12323
Ssiderea013283	K17689
Ssiderea027184	K23209
Ssiderea017994	K01020
Ssiderea020180	K14074
Ssiderea040199	K24173
Ssiderea051248	K01415
Ssiderea004754	K13516
Ssiderea022438	K16506
Ssiderea014825	K14354
Ssiderea037683	K00315
Ssiderea041230	K17341
Ssiderea023567	K23843
Ssiderea016189	K14072
Ssiderea008885	K06545
Ssiderea004753	K04854
Ssiderea031594	K27391
Ssiderea016087	K01077
Ssiderea041940	K10298
Ssiderea016710	K03902
Ssiderea038133	K08132
Ssiderea053615	K15615
Ssiderea62253	K24936
Ssiderea004194	K14072
Ssiderea010774	K03175
Ssiderea050058	K00546
Ssiderea055213	K00699
Ssiderea058095	K23505
Ssiderea019515	K18622
Ssiderea014889	K02206
Ssiderea042868	K22864
Ssiderea008374	K15115
Ssiderea009358	K27816
Ssiderea018332	K01020
Ssiderea014571	K09397
Ssiderea023166	K08375
Ssiderea017645	K05502
Ssiderea055494	K18621
Ssiderea003487	K00784
Ssiderea022081	K27588
Ssiderea019425	K00972
Ssiderea051571	K01017
Ssiderea006663	K25700
Ssiderea012199	K06265
Ssiderea028298	K04287
Ssiderea013066	K13353
Ssiderea004927	K26608
Ssiderea024210	K15503
Ssiderea044137	K09228
Ssiderea025175	K12396
Ssiderea030440	K08463
Ssiderea020641	K24835
Ssiderea033003	K17341
Ssiderea055209	K18080
Ssiderea024132	K07380
Ssiderea020331	K05093
Ssiderea041437	K19753
Ssiderea024662	K11699
Ssiderea012916	K19906
Ssiderea012090	K05864
Ssiderea010209	K08881
Ssiderea039565	K10349
Ssiderea028485	K00452
Ssiderea016384	K08378
Ssiderea039342	K20408
Ssiderea019818	K23338
Ssiderea023069	K19983
Ssiderea005602	K06240
Ssiderea053994	K06792
Ssiderea59447	K04267
Ssiderea055263	K09214
Ssiderea021450	K09671
Ssiderea058147	K09848
Ssiderea054022	K24431
Ssiderea052090	K11182
Ssiderea022802	K01869
Ssiderea053413	K16894
Ssiderea020625	K06792
Ssiderea042693	K23386
Ssiderea029604	K08202
Ssiderea013295	K25366
Ssiderea045272	K09407
Ssiderea046631	K05195
Ssiderea045514	K12385
Ssiderea026382	K05090
Ssiderea015249	K24456
Ssiderea012064	K20689
Ssiderea052786	K21842
Ssiderea023328	K01587
Ssiderea040905	K17341
Ssiderea053245	K13171
Ssiderea049919	K20095
Ssiderea042043	K12375
Ssiderea047374	K03654
Ssiderea055738	K05313
Ssiderea054210	K15690
Ssiderea007877	K08493
Ssiderea008838	K04874
Ssiderea002565	K06491
Ssiderea006206	K17341
Ssiderea001154	K17341
Ssiderea054608	K16353
Ssiderea036694	K00387
Ssiderea056581	K27898
Ssiderea019270	K24463
Ssiderea040044	K03899
Ssiderea034706	K09428
Ssiderea021674	K23332
Ssiderea045962	K24069
