Ssiderea246914	K01301
Ssiderea245279	K10244
Ssiderea231882	K10280
Ssiderea260003	K08574
Ssiderea265026	K12866
Ssiderea261322	K20051
Ssiderea239040	K02168
Ssiderea376393	K06560
Ssiderea265743	K17087
Ssiderea271883	K23847
Ssiderea242705	K25857
Ssiderea219992	K14072
Ssiderea240369	K00290
Ssiderea265559	K15013
Ssiderea240520	K08009
Ssiderea580484	K02128
Ssiderea262716	K25429
Ssiderea263224	K05502
Ssiderea266129	K16726
Ssiderea226150	K02350
Ssiderea255461	K05289
Ssiderea268521	K10590
Ssiderea237608	K24937
Ssiderea261341	K08343
Ssiderea225828	K03172
Ssiderea261254	K24135
Ssiderea268440	K21068
Ssiderea245898	K20795
Ssiderea239368	K14943
Ssiderea242373	K08803
Ssiderea262134	K10408
Ssiderea237375	K01077
Ssiderea199280	K02983
Ssiderea250069	K19683
Ssiderea239677	K07876
Ssiderea263023	K04984
Ssiderea31748	K21803
Ssiderea225668	K10457
Ssiderea221112	K03172
Ssiderea549083	K19527
Ssiderea196895	K01321
Ssiderea246216	K13813
Ssiderea260661	K11182
Ssiderea158845	K12567
Ssiderea236561	K09223
Ssiderea259567	K09493
Ssiderea257041	K03259
Ssiderea264650	K10356
Ssiderea240081	K04265
Ssiderea295643	K25203
Ssiderea119932	K08380
Ssiderea251423	K17535
Ssiderea261551	K24814
Ssiderea205947	K09322
Ssiderea246450	K01897
Ssiderea261400	K12386
Ssiderea267353	K11278
Ssiderea253546	K19499
Ssiderea190762	K02989
Ssiderea235044	K07754
Ssiderea232107	K03875
Ssiderea239781	K03172
Ssiderea265069	K11292
Ssiderea232345	K15117
Ssiderea242392	K22139
Ssiderea252367	K12859
Ssiderea248867	K24733
Ssiderea230326	K10380
Ssiderea238084	K07899
Ssiderea266502	K04079
Ssiderea217266	K01520
Ssiderea400485	K07380
Ssiderea241067	K17928
Ssiderea171716	K17592
Ssiderea236275	K19755
Ssiderea271681	K12200
Ssiderea266310	K10809
Ssiderea237003	K04887
Ssiderea242560	K17603
Ssiderea195553	K17341
Ssiderea243639	K18203
Ssiderea260917	K26090
Ssiderea252672	K14820
Ssiderea266766	K13187
Ssiderea249958	K11450
Ssiderea260801	K24935
Ssiderea234499	K03424
Ssiderea255150	K06255
Ssiderea463443	K18667
Ssiderea211375	K02183
Ssiderea257126	K10158
Ssiderea253824	K18086
Ssiderea247126	K18758
Ssiderea237854	K13123
Ssiderea33367	K04615
Ssiderea253991	K14322
Ssiderea253526	K06754
Ssiderea234147	K13240
Ssiderea265301	K19526
Ssiderea177956	K16506
Ssiderea222941	K08585
Ssiderea233215	K01737
Ssiderea248152	K05016
Ssiderea271454	K07497
Ssiderea257857	K17335
Ssiderea183025	K08193
Ssiderea210483	K07299
Ssiderea248990	K07874
Ssiderea248508	K05181
Ssiderea253542	K01551
Ssiderea233568	K01473
Ssiderea239686	K12251
Ssiderea127207	K00262
Ssiderea206391	K02599
Ssiderea250579	K24610
Ssiderea261469	K00505
Ssiderea233264	K04393
Ssiderea263890	K21347
Ssiderea177769	K10738
Ssiderea267839	K10393
Ssiderea223068	K15837
Ssiderea235118	K04936
Ssiderea254213	K18592
Ssiderea254366	K17545
Ssiderea260075	K08870
Ssiderea62401	K04513
Ssiderea236990	K14354
Ssiderea222632	K16604
Ssiderea217823	K02678
Ssiderea260983	K11182
Ssiderea214347	K17545
Ssiderea250655	K24412
Ssiderea261686	K07497
Ssiderea252089	K15338
Ssiderea246073	K03386
Ssiderea258758	K24996
Ssiderea138311	K24195
Ssiderea262762	K19832
Ssiderea252393	K09048
Ssiderea268412	K20358
Ssiderea263294	K23214
Ssiderea252380	K14965
Ssiderea189066	K12823
Ssiderea244208	K02927
Ssiderea252349	K13104
Ssiderea263656	K04615
Ssiderea251637	K25163
Ssiderea257212	K09624
Ssiderea249459	K01013
Ssiderea249756	K19993
Ssiderea229045	K10442
Ssiderea269212	K24936
Ssiderea246246	K01952
Ssiderea245970	K01408
Ssiderea207426	K04255
Ssiderea220761	K04727
Ssiderea518931	K08132
Ssiderea237395	K00953
Ssiderea231556	K16601
Ssiderea256568	K08887
Ssiderea269627	K19464
Ssiderea254333	K17046
Ssiderea270795	K10408
Ssiderea253177	K12812
Ssiderea248955	K00262
Ssiderea268252	K08844
Ssiderea258981	K07436
Ssiderea255086	K19752
Ssiderea244601	K20176
Ssiderea252547	K24741
Ssiderea269588	K06564
Ssiderea237334	K19951
Ssiderea241528	K05313
Ssiderea261635	K04874
Ssiderea233676	K14830
Ssiderea270109	K04659
Ssiderea145488	K17692
Ssiderea224944	K02183
Ssiderea221842	K24936
Ssiderea65129	K01758
Ssiderea232983	K14692
Ssiderea214799	K08874
Ssiderea267726	K12863
Ssiderea268165	K07762
Ssiderea254329	K25549
Ssiderea211838	K09571
Ssiderea262368	K08187
Ssiderea251471	K00011
Ssiderea255101	K00820
Ssiderea9759	K16669
Ssiderea243132	K02128
Ssiderea245090	K10590
Ssiderea267236	K05850
Ssiderea247017	K16756
Ssiderea240345	K00503
Ssiderea254445	K23390
Ssiderea245977	K01275
Ssiderea259483	K17592
Ssiderea251871	K01065
Ssiderea268177	K05619
Ssiderea254087	K17608
Ssiderea263618	K07426
Ssiderea264112	K15424
Ssiderea230783	K05592
Ssiderea58524	K11997
Ssiderea246151	K04612
Ssiderea252763	K11584
Ssiderea269007	K04984
Ssiderea243590	K22068
Ssiderea260634	K01409
Ssiderea231461	K25762
Ssiderea233886	K16526
Ssiderea268363	K22125
Ssiderea208085	K17943
Ssiderea256916	K05692
Ssiderea261716	K05129
Ssiderea240563	K06571
Ssiderea255707	K00472
Ssiderea231884	K07830
Ssiderea255358	K10746
Ssiderea263835	K19491
Ssiderea249260	K15213
Ssiderea255013	K00875
Ssiderea233390	K16575
Ssiderea264516	K00318
Ssiderea270285	K00940
Ssiderea262570	K25647
Ssiderea249373	K01197
Ssiderea267068	K10410
Ssiderea327940	K18667
Ssiderea256520	K13159
Ssiderea242990	K20133
Ssiderea254280	K03068
Ssiderea262590	K01537
Ssiderea268616	K26101
Ssiderea264776	K17591
Ssiderea255669	K07962
Ssiderea197367	K05302
Ssiderea258234	K07297
Ssiderea231799	K02154
Ssiderea267438	K06560
Ssiderea239927	K22614
Ssiderea247863	K08869
Ssiderea267055	K00488
Ssiderea151611	K10875
Ssiderea150611	K11150
Ssiderea235530	K13717
Ssiderea250494	K12392
Ssiderea265433	K24404
Ssiderea266463	K14683
Ssiderea121844	K00240
Ssiderea251307	K08892
Ssiderea215490	K16816
Ssiderea216985	K04239
Ssiderea241548	K19219
Ssiderea259502	K11982
Ssiderea246633	K21392
Ssiderea268748	K13709
Ssiderea271398	K01338
Ssiderea257484	K14411
Ssiderea229821	K21970
Ssiderea258633	K11787
Ssiderea249226	K19365
Ssiderea253313	K15837
Ssiderea274892	K22859
Ssiderea257202	K20689
Ssiderea236673	K00940
Ssiderea239044	K09014
Ssiderea158241	K04984
Ssiderea215674	K03031
Ssiderea224372	K12319
Ssiderea232814	K01025
Ssiderea260083	K04712
Ssiderea231513	K11435
Ssiderea190088	K25709
Ssiderea243853	K20068
Ssiderea261329	K24065
Ssiderea262497	K25168
Ssiderea262373	K24023
Ssiderea239292	K04632
Ssiderea57627	K20349
Ssiderea258132	K04675
Ssiderea270435	K24469
Ssiderea255898	K24478
Ssiderea265697	K12812
Ssiderea117098	K01476
Ssiderea245734	K09414
Ssiderea230879	K02187
Ssiderea252512	K01836
Ssiderea263096	K15255
Ssiderea258412	K13116
Ssiderea258288	K17256
Ssiderea208181	K04874
Ssiderea256928	K18423
Ssiderea252989	K25839
Ssiderea260280	K05719
Ssiderea249594	K03165
Ssiderea219450	K00507
Ssiderea196793	K03231
Ssiderea253691	K07841
Ssiderea249202	K08187
Ssiderea212487	K10408
Ssiderea242310	K06619
Ssiderea265499	K08789
Ssiderea229216	K04135
Ssiderea230640	K11253
Ssiderea233865	K06235
Ssiderea34649	K02132
Ssiderea44940	K23883
Ssiderea259206	K24509
Ssiderea233040	K10578
Ssiderea248025	K00078
Ssiderea257303	K06530
Ssiderea207877	K09422
Ssiderea249345	K05312
Ssiderea233329	K15381
Ssiderea252646	K02295
Ssiderea216018	K25773
Ssiderea208484	K18208
Ssiderea247854	K00059
Ssiderea213472	K08582
Ssiderea153706	K10990
Ssiderea257738	K10443
Ssiderea159414	K19882
Ssiderea394943	K10390
Ssiderea233319	K10380
Ssiderea261018	K16353
Ssiderea254167	K08187
Ssiderea215368	K02993
Ssiderea233688	K01937
Ssiderea226289	K02957
Ssiderea247720	K13754
Ssiderea242419	K09106
Ssiderea241632	K11142
Ssiderea265811	K05546
Ssiderea256573	K01332
Ssiderea255046	K17796
Ssiderea268826	K15719
Ssiderea200968	K04307
Ssiderea252480	K11317
Ssiderea270624	K26125
Ssiderea254312	K02989
Ssiderea263776	K00030
Ssiderea262377	K21347
Ssiderea271111	K17341
Ssiderea233304	K06639
Ssiderea259877	K23677
Ssiderea263557	K05305
Ssiderea243400	K12343
Ssiderea271255	K21121
Ssiderea504325	K10408
Ssiderea250848	K19870
Ssiderea265106	K26127
Ssiderea266620	K04508
Ssiderea209308	K10691
Ssiderea239864	K26125
Ssiderea260149	K03239
Ssiderea217154	K18669
Ssiderea263259	K06110
Ssiderea241447	K08817
Ssiderea245722	K16670
Ssiderea268916	K12822
Ssiderea253928	K05692
Ssiderea229028	K17341
Ssiderea223727	K24297
Ssiderea236362	K16673
Ssiderea230836	K12751
Ssiderea263598	K02602
Ssiderea592272	K10738
Ssiderea31139	K06642
Ssiderea236840	K12316
Ssiderea265002	K02331
Ssiderea253074	K00471
Ssiderea243468	K22790
Ssiderea256881	K11490
Ssiderea235808	K08625
Ssiderea258538	K07192
Ssiderea362251	K16506
Ssiderea228172	K10343
Ssiderea91645	K18592
Ssiderea266303	K10799
Ssiderea246213	K20406
Ssiderea247439	K04501
Ssiderea224322	K00940
Ssiderea490626	K13126
Ssiderea270566	K05695
Ssiderea198271	K04079
Ssiderea209452	K01283
Ssiderea271245	K24183
Ssiderea263074	K11594
Ssiderea244219	K25753
Ssiderea265458	K00654
Ssiderea264968	K02374
Ssiderea251001	K12739
Ssiderea250408	K00827
Ssiderea232090	K13093
Ssiderea263476	K16489
Ssiderea232864	K14072
Ssiderea264509	K20196
Ssiderea238946	K03992
Ssiderea63890	K01301
Ssiderea246454	K20406
Ssiderea248984	K05704
Ssiderea267882	K03424
Ssiderea265130	K03654
Ssiderea260236	K01490
Ssiderea259268	K13129
Ssiderea246490	K01530
Ssiderea247246	K15338
Ssiderea235924	K05668
Ssiderea239524	K08045
Ssiderea261723	K15167
Ssiderea241355	K05673
Ssiderea258654	K01354
Ssiderea265598	K06238
Ssiderea579002	K10809
Ssiderea244864	K08202
Ssiderea241533	K14293
Ssiderea258177	K23049
Ssiderea221754	K24835
Ssiderea236438	K11860
Ssiderea250965	K00031
Ssiderea258068	K17497
Ssiderea241808	K06180
Ssiderea234870	K02208
Ssiderea220755	K05673
Ssiderea524175	K04989
Ssiderea241544	K01077
Ssiderea259190	K11841
Ssiderea237581	K23309
Ssiderea242785	K17495
Ssiderea246274	K10867
Ssiderea246405	K00452
Ssiderea222647	K02938
Ssiderea269879	K09582
Ssiderea268605	K05643
Ssiderea256643	K19399
Ssiderea255672	K06631
Ssiderea252028	K09227
Ssiderea238361	K12618
Ssiderea399531	K05312
Ssiderea257686	K10691
Ssiderea240229	K14693
Ssiderea199246	K08798
Ssiderea255111	K24991
Ssiderea264435	K01873
Ssiderea253210	K14570
Ssiderea25795	K04874
Ssiderea244781	K05312
Ssiderea251364	K20795
Ssiderea241442	K11866
Ssiderea226076	K15704
Ssiderea229169	K11519
Ssiderea239690	K12229
Ssiderea269507	K22285
Ssiderea219378	K15889
Ssiderea236372	K01164
Ssiderea258670	K24660
Ssiderea564371	K07497
Ssiderea220852	K08202
Ssiderea263164	K26165
Ssiderea250432	K21396
Ssiderea258187	K17341
Ssiderea270505	K06115
Ssiderea258146	K24734
Ssiderea230096	K10407
Ssiderea256283	K11424
Ssiderea264007	K01596
Ssiderea264619	K22909
Ssiderea233035	K13956
Ssiderea142910	K20051
Ssiderea256854	K11657
Ssiderea238756	K10380
Ssiderea264221	K00222
Ssiderea281623	K16743
Ssiderea230443	K12375
Ssiderea23422	K02889
Ssiderea414303	K01283
Ssiderea53148	K04593
Ssiderea266262	K15601
Ssiderea268086	K07497
Ssiderea257268	K17480
Ssiderea257222	K07918
Ssiderea266329	K04594
Ssiderea229659	K25551
Ssiderea235807	K04715
Ssiderea179287	K19866
Ssiderea229353	K07855
Ssiderea244873	K24992
Ssiderea254659	K25006
Ssiderea220926	K06793
Ssiderea253714	K00659
Ssiderea156237	K06252
Ssiderea244015	K09536
Ssiderea244212	K06618
Ssiderea249842	K24419
Ssiderea229483	K11252
Ssiderea261645	K01415
Ssiderea221245	K07942
Ssiderea249539	K04306
Ssiderea227838	K21919
Ssiderea159275	K02993
Ssiderea258695	K10356
Ssiderea235826	K03173
Ssiderea253400	K24104
Ssiderea255269	K24512
Ssiderea233870	K00649
Ssiderea146411	K00907
Ssiderea247133	K05850
Ssiderea247089	K17341
Ssiderea238411	K05692
Ssiderea267589	K19283
Ssiderea243080	K08077
Ssiderea244466	K00549
Ssiderea240332	K00326
Ssiderea194801	K10586
Ssiderea199606	K04136
Ssiderea218893	K20103
Ssiderea264699	K17551
Ssiderea254247	K16547
Ssiderea510749	K07390
Ssiderea248379	K20363
Ssiderea270214	K06569
Ssiderea260259	K15175
Ssiderea239053	K09228
Ssiderea226858	K05120
Ssiderea270481	K07497
Ssiderea11225	K19865
Ssiderea224493	K06057
Ssiderea230954	K13340
Ssiderea258486	K16499
Ssiderea242918	K01135
Ssiderea236709	K13676
Ssiderea244184	K14766
Ssiderea257419	K10750
Ssiderea228311	K18182
Ssiderea253289	K02148
Ssiderea250177	K08076
Ssiderea256996	K15442
Ssiderea240135	K21440
Ssiderea256670	K19176
Ssiderea265589	K15275
Ssiderea3764	K08193
Ssiderea231786	K15047
Ssiderea260165	K03934
Ssiderea86822	K06092
Ssiderea237382	K01897
Ssiderea219811	K10406
Ssiderea256315	K24124
Ssiderea222013	K09491
Ssiderea224437	K21435
Ssiderea262720	K12389
Ssiderea207781	K00654
Ssiderea239999	K00227
Ssiderea132287	K03233
Ssiderea231942	K10407
Ssiderea255192	K11655
Ssiderea256791	K05948
Ssiderea236758	K00227
Ssiderea252691	K02180
Ssiderea232173	K26111
Ssiderea265719	K15113
Ssiderea285715	K14772
Ssiderea264570	K19360
Ssiderea255379	K24469
Ssiderea260384	K25808
Ssiderea266905	K09305
Ssiderea262046	K24810
Ssiderea163907	K20032
Ssiderea250057	K08524
Ssiderea268612	K02938
Ssiderea266631	K15261
Ssiderea192207	K00789
Ssiderea261656	K12820
Ssiderea237865	K24527
Ssiderea5608	K06176
Ssiderea201819	K15112
Ssiderea70258	K11140
Ssiderea568048	K04043
Ssiderea254826	K04285
Ssiderea252405	K23902
Ssiderea268453	K05012
Ssiderea220618	K15378
Ssiderea266357	K16606
Ssiderea220155	K24468
Ssiderea256890	K08283
Ssiderea266698	K00626
Ssiderea250620	K03263
Ssiderea249657	K01528
Ssiderea257629	K22723
Ssiderea268992	K05643
Ssiderea270482	K22125
Ssiderea263468	K24943
Ssiderea248683	K01301
Ssiderea222741	K13753
Ssiderea189002	K18890
Ssiderea236045	K24437
Ssiderea264299	K24223
Ssiderea224719	K05643
Ssiderea215744	K01131
Ssiderea241920	K00849
Ssiderea229976	K17407
Ssiderea261096	K18439
Ssiderea335189	K04610
Ssiderea227526	K10642
Ssiderea566437	K03234
Ssiderea250055	K21893
Ssiderea429689	K14497
Ssiderea254688	K05673
Ssiderea239207	K14684
Ssiderea250914	K03364
Ssiderea254828	K07903
Ssiderea266929	K17915
Ssiderea266334	K24554
Ssiderea259474	K13645
Ssiderea260806	K23966
Ssiderea266277	K06270
Ssiderea261691	K24751
Ssiderea266160	K01513
Ssiderea265309	K06545
Ssiderea242978	K11862
Ssiderea253699	K13348
Ssiderea175305	K03231
Ssiderea237649	K14846
Ssiderea233651	K13010
Ssiderea266384	K11660
Ssiderea221210	K05410
Ssiderea236066	K19948
Ssiderea264794	K25058
Ssiderea248308	K07408
Ssiderea254599	K04610
Ssiderea259896	K26006
Ssiderea396835	K08991
Ssiderea255043	K13783
Ssiderea257446	K01206
Ssiderea271598	K05673
Ssiderea265350	K07497
Ssiderea240132	K18173
Ssiderea269142	K00728
Ssiderea224399	K10419
Ssiderea230418	K01673
Ssiderea222005	K12821
Ssiderea268817	K20315
Ssiderea250473	K24936
Ssiderea387878	K15271
Ssiderea389160	K03234
Ssiderea267304	K05125
Ssiderea251909	K18619
Ssiderea249666	K06569
Ssiderea242340	K01667
Ssiderea234855	K03283
Ssiderea240724	K12047
Ssiderea270017	K18079
Ssiderea244830	K10134
Ssiderea267566	K07497
Ssiderea262864	K19022
Ssiderea256680	K19267
Ssiderea267633	K10642
Ssiderea243679	K07380
Ssiderea209044	K16857
Ssiderea229573	K17458
Ssiderea236442	K09309
Ssiderea257064	K04202
Ssiderea259232	K15040
Ssiderea264269	K08269
Ssiderea54901	K10866
Ssiderea243860	K01394
Ssiderea248187	K19326
Ssiderea254278	K10529
Ssiderea263920	K18468
Ssiderea247669	K02350
Ssiderea211816	K08874
Ssiderea238282	K18449
Ssiderea126237	K02940
Ssiderea248136	K16943
Ssiderea264161	K14521
Ssiderea263072	K00757
Ssiderea268461	K24437
Ssiderea214651	K10799
Ssiderea251442	K04306
Ssiderea257536	K17307
Ssiderea246460	K09455
Ssiderea251598	K24537
Ssiderea248255	K09381
Ssiderea266314	K21249
Ssiderea248061	K09485
Ssiderea248720	K08149
Ssiderea253639	K24835
Ssiderea254772	K13912
Ssiderea253683	K17253
Ssiderea257639	K07252
Ssiderea258515	K03131
Ssiderea265906	K03654
Ssiderea255953	K07759
Ssiderea233056	K10463
Ssiderea238409	K24123
Ssiderea264368	K03320
Ssiderea248532	K24469
Ssiderea260378	K11150
Ssiderea127560	K02641
Ssiderea255910	K02726
Ssiderea11794	K04854
Ssiderea262715	K25442
Ssiderea145774	K19525
Ssiderea260844	K10277
Ssiderea252760	K08606
Ssiderea207782	K02866
Ssiderea256594	K04265
Ssiderea236381	K23901
Ssiderea252883	K11376
Ssiderea249268	K22390
Ssiderea248398	K16801
Ssiderea245326	K17655
Ssiderea171181	K22754
Ssiderea253958	K06275
Ssiderea369174	K03626
Ssiderea210407	K15381
Ssiderea264220	K20056
Ssiderea248862	K13517
Ssiderea243537	K07359
Ssiderea236624	K20456
Ssiderea220008	K09632
Ssiderea251832	K01745
Ssiderea179836	K06180
Ssiderea244476	K24936
Ssiderea270614	K13985
Ssiderea231020	K21248
Ssiderea241323	K03857
Ssiderea235663	K03768
Ssiderea227740	K10408
Ssiderea244614	K07497
Ssiderea270414	K10080
Ssiderea196590	K16507
Ssiderea223108	K03386
Ssiderea255523	K13506
Ssiderea143159	K05692
Ssiderea258277	K00162
Ssiderea268105	K04958
Ssiderea262751	K26157
Ssiderea237952	K11214
Ssiderea228944	K24142
Ssiderea253776	K13206
Ssiderea203544	K17566
Ssiderea233693	K10887
Ssiderea218665	K24419
Ssiderea214719	K10408
Ssiderea234288	K22128
Ssiderea259185	K01229
Ssiderea261372	K15014
Ssiderea255429	K15293
Ssiderea253391	K15046
Ssiderea270038	K02154
Ssiderea243355	K05742
Ssiderea361839	K01179
Ssiderea258521	K07277
Ssiderea271917	K20493
Ssiderea235115	K22282
Ssiderea45396	K04224
Ssiderea175428	K01379
Ssiderea249497	K24006
Ssiderea213789	K05673
Ssiderea223078	K00232
Ssiderea268580	K11468
Ssiderea256453	K12867
Ssiderea231399	K24761
Ssiderea229709	K01758
Ssiderea262658	K14398
Ssiderea253052	K06255
Ssiderea254292	K24674
Ssiderea252385	K19909
Ssiderea254025	K24317
Ssiderea244409	K00635
Ssiderea252578	K12405
Ssiderea256370	K05126
Ssiderea271938	K04393
Ssiderea222705	K05592
Ssiderea252172	K00744
Ssiderea216325	K15261
Ssiderea257278	K14791
Ssiderea254983	K15544
Ssiderea230848	K06252
Ssiderea271203	K22371
Ssiderea32485	K07418
Ssiderea219731	K00699
Ssiderea267269	K17602
Ssiderea266456	K07497
Ssiderea220334	K01620
Ssiderea155548	K06995
Ssiderea269560	K07497
Ssiderea191003	K03231
Ssiderea259880	K19513
Ssiderea260420	K19907
Ssiderea222631	K23257
Ssiderea265398	K08155
Ssiderea260307	K14521
Ssiderea259542	K08836
Ssiderea242890	K01173
Ssiderea227607	K22470
Ssiderea232347	K01365
Ssiderea249925	K25388
Ssiderea230391	K14703
Ssiderea195671	K04442
Ssiderea266010	K04984
Ssiderea245643	K00237
Ssiderea223193	K11802
Ssiderea196436	K04606
Ssiderea253545	K01392
Ssiderea589696	K16197
Ssiderea245765	K00002
Ssiderea245291	K10456
Ssiderea241471	K09068
Ssiderea257516	K03686
Ssiderea245528	K10454
Ssiderea234669	K05126
Ssiderea242179	K21411
Ssiderea254602	K01930
Ssiderea222644	K15686
Ssiderea205196	K18663
Ssiderea272013	K10104
Ssiderea242647	K10280
Ssiderea238854	K17302
Ssiderea205678	K12047
Ssiderea267337	K02353
Ssiderea248230	K00736
Ssiderea267186	K13191
Ssiderea263864	K07190
Ssiderea237580	K20795
Ssiderea223757	K03511
Ssiderea244404	K02964
Ssiderea229473	K22257
Ssiderea261506	K17341
Ssiderea235790	K19054
Ssiderea266761	K10421
Ssiderea141299	K04144
Ssiderea257572	K11757
Ssiderea252777	K25442
Ssiderea255969	K03027
Ssiderea346055	K04892
Ssiderea251467	K04612
Ssiderea270908	K16449
Ssiderea245313	K15254
Ssiderea224966	K12035
Ssiderea253299	K06981
Ssiderea241452	K14832
Ssiderea270457	K14288
Ssiderea234190	K15445
Ssiderea269440	K08601
Ssiderea253657	K01392
Ssiderea237156	K03133
Ssiderea217576	K10256
Ssiderea260088	K07380
Ssiderea239664	K04874
Ssiderea254287	K04497
Ssiderea124753	K16506
Ssiderea267007	K07555
Ssiderea269652	K15683
Ssiderea246946	K15837
Ssiderea253446	K02603
Ssiderea235205	K24725
Ssiderea187767	K09671
Ssiderea205968	K02256
Ssiderea235454	K11417
Ssiderea250646	K11600
Ssiderea250293	K04683
Ssiderea232197	K05036
Ssiderea261306	K10646
Ssiderea271982	K09641
Ssiderea261894	K09597
Ssiderea236264	K20795
Ssiderea257000	K04662
Ssiderea254423	K23281
Ssiderea591809	K08883
Ssiderea238414	K22989
Ssiderea9128	K24015
Ssiderea241748	K01183
Ssiderea226672	K01562
Ssiderea251729	K06618
Ssiderea223169	K23939
Ssiderea269846	K21989
Ssiderea271033	K03768
Ssiderea261070	K14847
Ssiderea258281	K22614
Ssiderea191577	K24822
Ssiderea231985	K11438
Ssiderea251936	K16302
Ssiderea206091	K03109
Ssiderea230975	K19413
Ssiderea237801	K05681
Ssiderea260821	K16308
Ssiderea240580	K25291
Ssiderea231383	K22614
Ssiderea81810	K10380
Ssiderea407298	K05641
Ssiderea83094	K21803
Ssiderea264789	K15433
Ssiderea263773	K17887
Ssiderea255560	K15505
Ssiderea266367	K03234
Ssiderea228615	K02311
Ssiderea242393	K15759
Ssiderea229966	K08239
Ssiderea246728	K18588
Ssiderea240056	K07901
Ssiderea242846	K24512
Ssiderea188715	K00262
Ssiderea256741	K08735
Ssiderea245981	K14651
Ssiderea258892	K11504
Ssiderea192638	K22754
Ssiderea395296	K04986
Ssiderea257974	K17543
Ssiderea235119	K16457
Ssiderea263448	K20179
Ssiderea236611	K10277
Ssiderea253980	K09656
Ssiderea256796	K05208
Ssiderea229002	K24511
Ssiderea229239	K02265
Ssiderea255087	K20286
Ssiderea229578	K00059
Ssiderea235216	K14963
Ssiderea300160	K07380
Ssiderea270978	K24064
Ssiderea247283	K03544
Ssiderea251457	K19882
Ssiderea242637	K14829
Ssiderea262243	K25701
Ssiderea231920	K24029
Ssiderea265242	K04600
Ssiderea216484	K03231
Ssiderea178213	K10413
Ssiderea265389	K21415
Ssiderea260677	K14005
Ssiderea250679	K02922
Ssiderea240867	K11154
Ssiderea192311	K05312
Ssiderea257243	K12494
Ssiderea247974	K08765
Ssiderea152272	K05181
Ssiderea245709	K11725
Ssiderea192835	K07952
Ssiderea254472	K11427
Ssiderea255615	K24125
Ssiderea268333	K17341
Ssiderea266413	K23820
Ssiderea252723	K25802
Ssiderea264418	K14575
Ssiderea258994	K19770
Ssiderea185759	K02984
Ssiderea225521	K02513
Ssiderea261877	K21843
Ssiderea245953	K17201
Ssiderea265738	K00810
Ssiderea261281	K13863
Ssiderea179041	K04874
Ssiderea241794	K15445
Ssiderea216785	K10446
Ssiderea268663	K08824
Ssiderea262973	K12319
Ssiderea245170	K17988
Ssiderea262850	K17570
Ssiderea265229	K10408
Ssiderea220726	K23860
Ssiderea205894	K24734
Ssiderea376906	K03231
Ssiderea248989	K03165
Ssiderea168542	K24195
Ssiderea76947	K19527
Ssiderea246652	K24674
Ssiderea263836	K15133
Ssiderea268963	K01011
Ssiderea239175	K05181
Ssiderea271644	K05759
Ssiderea264610	K04984
