Ssiderea243376	K05681
Ssiderea254802	K01835
Ssiderea259362	K14555
Ssiderea243345	K12968
Ssiderea262532	K05126
Ssiderea236694	K18729
Ssiderea257529	K10380
Ssiderea234720	K01623
Ssiderea258261	K18643
Ssiderea199169	K09257
Ssiderea241748	K11251
Ssiderea258158	K02183
Ssiderea260609	K06091
Ssiderea251729	K02677
Ssiderea243788	K10573
Ssiderea256314	K10877
Ssiderea251542	K00699
Ssiderea259026	K15122
Ssiderea261070	K10865
Ssiderea252187	K03899
Ssiderea203526	K14410
Ssiderea245855	K01883
Ssiderea221408	K10401
Ssiderea229664	K11274
Ssiderea256630	K04831
Ssiderea258341	K03125
Ssiderea255819	K11824
Ssiderea200316	K02865
Ssiderea119307	K12197
Ssiderea261265	K20042
Ssiderea212105	K02350
Ssiderea253205	K04955
Ssiderea254576	K01283
Ssiderea203441	K04194
Ssiderea249648	K04606
Ssiderea262873	K04936
Ssiderea472484	K14075
Ssiderea263515	K00181
Ssiderea255799	K00461
Ssiderea243086	K11377
Ssiderea253501	K04559
Ssiderea234184	K07374
Ssiderea248357	K01411
Ssiderea260821	K10895
Ssiderea249091	K12384
Ssiderea252451	K15338
Ssiderea225922	K22790
Ssiderea216645	K22942
Ssiderea165830	K00856
Ssiderea229030	K11269
Ssiderea253869	K15381
Ssiderea260642	K12231
Ssiderea263247	K04988
Ssiderea263773	K22754
Ssiderea263549	K19998
Ssiderea255733	K14860
Ssiderea236466	K05463
Ssiderea255551	K19678
Ssiderea259844	K06252
Ssiderea260716	K04657
Ssiderea245276	K04438
Ssiderea255560	K08621
Ssiderea247631	K00720
Ssiderea245404	K23961
Ssiderea247893	K01487
Ssiderea157573	K23691
Ssiderea249306	K00030
Ssiderea246645	K10485
Ssiderea232178	K06054
Ssiderea89052	K20793
Ssiderea258352	K14794
Ssiderea255026	K07611
Ssiderea262455	K01376
Ssiderea259627	K17605
Ssiderea244302	K09571
Ssiderea233874	K23331
Ssiderea124185	K05275
Ssiderea257945	K20225
Ssiderea259318	K10380
Ssiderea260888	K11577
Ssiderea261731	K12489
Ssiderea260375	K20313
Ssiderea329922	K19921
Ssiderea250779	K12306
Ssiderea256741	K19907
Ssiderea359808	K07936
Ssiderea234218	K06711
Ssiderea247522	K01126
Ssiderea260252	K04592
Ssiderea231714	K10799
Ssiderea255649	K10407
Ssiderea262260	K10848
Ssiderea163989	K06180
Ssiderea254367	K03036
Ssiderea183601	K08043
Ssiderea237696	K11165
Ssiderea257974	K19398
Ssiderea263448	K10392
Ssiderea229269	K12198
Ssiderea223386	K02892
Ssiderea238471	K12655
Ssiderea254650	K20372
Ssiderea253980	K13949
Ssiderea251583	K25401
Ssiderea153788	K13336
Ssiderea256796	K11165
Ssiderea104240	K03252
Ssiderea255378	K24155
Ssiderea239122	K00665
Ssiderea262548	K13912
Ssiderea260092	K22470
Ssiderea260463	K14620
Ssiderea246174	K10687
Ssiderea238494	K03064
Ssiderea253560	K25475
Ssiderea255283	K17932
Ssiderea255087	K01267
Ssiderea255132	K02030
Ssiderea254370	K10667
Ssiderea260425	K04858
Ssiderea261562	K05631
Ssiderea258906	K05330
Ssiderea66670	K04892
Ssiderea164729	K04351
Ssiderea247849	K08844
Ssiderea255744	K05398
Ssiderea223779	K08465
Ssiderea92767	K00326
Ssiderea237559	K23939
Ssiderea415746	K05658
Ssiderea253973	K01052
Ssiderea91482	K03257
Ssiderea261249	K02030
Ssiderea257727	K20520
Ssiderea169490	K10772
Ssiderea255810	K01363
Ssiderea65070	K09568
Ssiderea248085	K09258
Ssiderea247283	K04223
Ssiderea249760	K10380
Ssiderea261169	K01836
Ssiderea262243	K05676
Ssiderea253594	K03639
Ssiderea246393	K01080
Ssiderea234511	K06594
Ssiderea236740	K09404
Ssiderea227627	K16719
Ssiderea251569	K17535
Ssiderea262391	K06485
Ssiderea424317	K05181
Ssiderea257796	K24915
Ssiderea239293	K10457
Ssiderea232120	K00253
Ssiderea220121	K20473
Ssiderea238204	K00901
Ssiderea239694	K10268
Ssiderea263213	K09577
Ssiderea232362	K08057
Ssiderea226011	K04144
Ssiderea260677	K10277
Ssiderea250679	K05673
Ssiderea230422	K12968
Ssiderea262421	K23222
Ssiderea242811	K21198
Ssiderea257243	K08378
Ssiderea249191	K12389
Ssiderea259343	K10393
Ssiderea210533	K10380
Ssiderea248141	K05619
Ssiderea339847	K02127
Ssiderea245566	K04978
Ssiderea245260	K17929
Ssiderea258557	K10866
Ssiderea261453	K05542
Ssiderea239807	K23503
Ssiderea237772	K03842
Ssiderea404630	K04136
Ssiderea257361	K12382
Ssiderea249572	K22370
Ssiderea261412	K15424
Ssiderea252992	K08496
Ssiderea241301	K14963
Ssiderea260442	K09611
Ssiderea258767	K23338
Ssiderea252781	K12309
Ssiderea255492	K21988
Ssiderea255783	K01948
Ssiderea100677	K08375
Ssiderea243105	K00106
Ssiderea245846	K03372
Ssiderea228163	K23093
Ssiderea257042	K01309
Ssiderea247310	K14548
Ssiderea251251	K01275
Ssiderea222626	K01715
Ssiderea250343	K07526
Ssiderea253401	K03954
Ssiderea390810	K00240
Ssiderea261384	K23038
Ssiderea257859	K09648
Ssiderea251773	K02999
Ssiderea249257	K17545
Ssiderea256584	K24195
Ssiderea244996	K07497
Ssiderea261699	K01802
Ssiderea245502	K09391
Ssiderea261281	K10273
Ssiderea252359	K15100
Ssiderea241732	K08906
Ssiderea260002	K24790
Ssiderea329762	K01415
Ssiderea251756	K11092
Ssiderea247870	K14565
Ssiderea258021	K01679
Ssiderea257942	K04984
Ssiderea254667	K22863
Ssiderea231959	K14382
Ssiderea235869	K13026
Ssiderea246719	K07497
Ssiderea256377	K02599
Ssiderea262850	K06564
Ssiderea249011	K01027
Ssiderea259429	K08863
Ssiderea247340	K00232
Ssiderea248989	K18732
Ssiderea248830	K07427
Ssiderea246752	K05725
Ssiderea319767	K12603
Ssiderea204273	K08776
Ssiderea259700	K00844
Ssiderea263836	K02951
Ssiderea257963	K16781
Ssiderea241349	K19368
Ssiderea242124	K04468
Ssiderea246128	K11086
Ssiderea210853	K01262
Ssiderea232765	K14696
Ssiderea294342	K10860
Ssiderea255624	K16743
Ssiderea261680	K08606
Ssiderea258432	K04615
Ssiderea253912	K23617
Ssiderea262060	K15451
Ssiderea241066	K04615
Ssiderea249687	K18404
Ssiderea172349	K02975
Ssiderea240704	K01301
Ssiderea231573	K04521
Ssiderea251102	K03174
Ssiderea158046	K02183
Ssiderea224334	K07198
Ssiderea260746	K22380
Ssiderea237175	K08624
Ssiderea242921	K00635
Ssiderea256404	K23424
Ssiderea240521	K00069
Ssiderea229067	K06115
Ssiderea227136	K11340
Ssiderea241073	K18274
Ssiderea239148	K11345
Ssiderea253349	K01197
Ssiderea254591	K24936
Ssiderea140816	K09848
Ssiderea252446	K09502
Ssiderea220196	K07915
Ssiderea240666	K24517
Ssiderea260733	K13698
Ssiderea258427	K09228
Ssiderea251014	K23563
Ssiderea259821	K24971
Ssiderea217730	K10951
Ssiderea238671	K07874
Ssiderea240347	K02202
Ssiderea257953	K05048
Ssiderea246998	K08810
Ssiderea250853	K12190
Ssiderea221633	K02214
Ssiderea249579	K02433
Ssiderea252919	K04144
Ssiderea259797	K24070
Ssiderea257837	K17341
Ssiderea207851	K17689
Ssiderea257635	K08729
Ssiderea255878	K16676
Ssiderea252302	K17266
Ssiderea251466	K00658
Ssiderea86888	K10594
Ssiderea221900	K05175
Ssiderea237701	K10380
Ssiderea178506	K05283
Ssiderea150826	K03231
Ssiderea110830	K04321
Ssiderea245969	K20526
Ssiderea230882	K10366
Ssiderea249882	K13676
Ssiderea224897	K01301
Ssiderea224161	K15129
Ssiderea242903	K08892
Ssiderea236253	K06070
Ssiderea257391	K19932
Ssiderea251297	K00232
Ssiderea252252	K01647
Ssiderea246094	K10345
Ssiderea235847	K06278
Ssiderea213234	K08805
Ssiderea256807	K00288
Ssiderea230947	K20465
Ssiderea244471	K10356
Ssiderea257691	K21915
Ssiderea252244	K07426
Ssiderea260557	K08883
Ssiderea207299	K17268
Ssiderea214332	K05048
Ssiderea258842	K15112
Ssiderea231670	K23113
Ssiderea239480	K23961
Ssiderea244122	K02873
Ssiderea254651	K10408
Ssiderea259094	K20635
Ssiderea20708	K18703
Ssiderea241537	K24749
Ssiderea259747	K05289
Ssiderea261796	K16288
Ssiderea251079	K18627
Ssiderea252662	K08202
Ssiderea250032	K03127
Ssiderea255698	K16459
Ssiderea125150	K10808
Ssiderea262606	K16470
Ssiderea261309	K16582
Ssiderea255398	K22803
Ssiderea260897	K13278
Ssiderea259914	K19527
Ssiderea212862	K07903
Ssiderea252864	K08460
Ssiderea130473	K01006
Ssiderea231088	K24553
Ssiderea257899	K13172
Ssiderea242465	K23222
Ssiderea252184	K08869
Ssiderea108048	K11434
Ssiderea193167	K04163
Ssiderea239085	K02838
Ssiderea257867	K17266
Ssiderea120504	K14376
Ssiderea237237	K15614
Ssiderea263285	K08814
Ssiderea238649	K14397
Ssiderea243293	K09574
Ssiderea262151	K03654
Ssiderea263786	K14314
Ssiderea220758	K12751
Ssiderea262665	K04712
Ssiderea257191	K09663
Ssiderea240289	K21486
Ssiderea239644	K12597
Ssiderea121922	K10455
Ssiderea250709	K14563
Ssiderea249168	K02513
Ssiderea263076	K16449
Ssiderea242214	K02564
Ssiderea159416	K24317
Ssiderea252069	K12844
Ssiderea262172	K10582
Ssiderea79231	K17499
Ssiderea262312	K20028
Ssiderea260521	K05699
Ssiderea259704	K24936
Ssiderea244295	K17617
Ssiderea262142	K08592
Ssiderea251176	K03018
Ssiderea240685	K14676
Ssiderea39223	K25700
Ssiderea262896	K24524
Ssiderea258539	K22145
Ssiderea255676	K10742
Ssiderea245448	K00799
Ssiderea260052	K18622
Ssiderea217301	K19467
Ssiderea191413	K17943
Ssiderea219197	K23298
Ssiderea263747	K17592
Ssiderea196074	K12323
Ssiderea226489	K05863
Ssiderea261973	K13338
Ssiderea243128	K14649
Ssiderea250183	K00059
Ssiderea191050	K26162
Ssiderea248400	K00006
Ssiderea238553	K16675
Ssiderea238780	K16780
Ssiderea247575	K08031
Ssiderea257108	K20360
Ssiderea187212	K05673
Ssiderea253834	K15164
Ssiderea263429	K24973
Ssiderea247027	K02367
Ssiderea263152	K06240
Ssiderea223663	K10380
Ssiderea241128	K06184
Ssiderea246575	K17387
Ssiderea237278	K20296
Ssiderea259080	K13356
Ssiderea256985	K19467
Ssiderea257435	K05312
Ssiderea244290	K10280
Ssiderea241413	K18261
Ssiderea154502	K15272
Ssiderea258042	K09491
Ssiderea327767	K04606
Ssiderea184037	K02440
Ssiderea227006	K03175
Ssiderea236657	K24674
Ssiderea233989	K11262
Ssiderea251347	K05723
Ssiderea256758	K09848
Ssiderea243475	K23404
Ssiderea263366	K22647
Ssiderea256508	K09499
Ssiderea256012	K09608
Ssiderea256019	K08635
Ssiderea262619	K05700
Ssiderea261165	K08202
Ssiderea251636	K22378
Ssiderea247356	K20637
Ssiderea222570	K07497
Ssiderea253795	K23330
Ssiderea248819	K17255
Ssiderea259786	K11259
Ssiderea240538	K11265
Ssiderea256463	K21932
Ssiderea256414	K07478
Ssiderea249688	K03512
Ssiderea89976	K04919
Ssiderea229498	K01001
Ssiderea230359	K17500
Ssiderea222503	K22868
Ssiderea246409	K19502
Ssiderea250768	K24683
Ssiderea247754	K24827
Ssiderea256958	K16727
Ssiderea250329	K12362
Ssiderea256761	K08726
Ssiderea251072	K23994
Ssiderea233820	K20704
Ssiderea249024	K02577
Ssiderea262214	K04596
Ssiderea259926	K23222
Ssiderea245923	K01135
Ssiderea249056	K11314
Ssiderea183737	K10408
Ssiderea259957	K23114
Ssiderea194194	K05396
Ssiderea244785	K05502
Ssiderea259568	K09189
Ssiderea260302	K17924
Ssiderea170439	K06271
Ssiderea213016	K24685
Ssiderea160968	K24964
Ssiderea179168	K11997
Ssiderea250531	K00461
Ssiderea197858	K21919
Ssiderea262940	K19467
Ssiderea248687	K09068
Ssiderea263046	K10362
Ssiderea261689	K07497
Ssiderea256055	K05312
Ssiderea258173	K04424
Ssiderea262301	K06777
Ssiderea250582	K19199
Ssiderea253610	K13984
Ssiderea256191	K08963
Ssiderea216916	K06278
Ssiderea263050	K02988
Ssiderea249445	K14074
Ssiderea150089	K09604
Ssiderea256715	K01414
Ssiderea257231	K09191
Ssiderea255447	K10359
Ssiderea243542	K22128
Ssiderea248515	K22390
Ssiderea253753	K00901
Ssiderea258781	K00078
Ssiderea251281	K12391
Ssiderea259976	K15261
Ssiderea261604	K19464
Ssiderea257121	K21844
Ssiderea246951	K19021
Ssiderea229823	K09365
Ssiderea254386	K12323
Ssiderea263473	K00600
Ssiderea389020	K02349
Ssiderea248015	K13141
Ssiderea246898	K11182
Ssiderea263310	K16630
Ssiderea246400	K04379
Ssiderea253734	K19372
Ssiderea253923	K17478
Ssiderea254315	K13353
Ssiderea252484	K10260
Ssiderea257456	K04144
Ssiderea261801	K17926
Ssiderea253287	K07408
Ssiderea244437	K11088
Ssiderea239555	K02183
Ssiderea283131	K01076
Ssiderea258451	K24741
Ssiderea261967	K04601
Ssiderea244073	K10862
Ssiderea237785	K02605
Ssiderea252284	K03654
Ssiderea257815	K20823
Ssiderea252744	K00948
Ssiderea246093	K12829
Ssiderea258548	K02331
Ssiderea257487	K09624
Ssiderea250753	K10976
Ssiderea240387	K01142
Ssiderea251976	K02514
Ssiderea262117	K04527
Ssiderea168152	K13412
Ssiderea241223	K19906
Ssiderea259153	K07904
Ssiderea322119	K15102
Ssiderea249427	K15710
Ssiderea261981	K05094
Ssiderea248246	K14005
Ssiderea235238	K24940
Ssiderea240851	K22943
Ssiderea246111	K00167
Ssiderea259906	K09866
Ssiderea260059	K09500
Ssiderea253933	K10644
Ssiderea248529	K14443
Ssiderea254871	K14322
Ssiderea253246	K07542
Ssiderea255765	K08776
Ssiderea248571	K23541
Ssiderea233718	K08375
Ssiderea260027	K09228
Ssiderea251804	K03331
Ssiderea260611	K08734
Ssiderea233925	K18061
Ssiderea253859	K03386
Ssiderea56624	K08577
Ssiderea245509	K01349
Ssiderea257492	K14610
Ssiderea287454	K13701
Ssiderea256440	K03654
Ssiderea210006	K10408
Ssiderea260755	K24763
Ssiderea249402	K24685
Ssiderea56213	K12796
Ssiderea9869	K02984
Ssiderea253879	K11304
Ssiderea262270	K10380
Ssiderea253909	K13352
Ssiderea235509	K15131
Ssiderea405484	K12436
Ssiderea127256	K15338
Ssiderea253617	K08375
Ssiderea238329	K18629
Ssiderea257472	K09881
Ssiderea259201	K20827
Ssiderea228445	K00688
Ssiderea249331	K09407
Ssiderea257774	K20295
Ssiderea254001	K11460
Ssiderea236272	K00699
Ssiderea233632	K05181
Ssiderea259389	K20477
Ssiderea250868	K24051
Ssiderea254262	K08378
Ssiderea251574	K13339
Ssiderea255653	K02649
Ssiderea253575	K06110
Ssiderea258049	K10867
Ssiderea257917	K15085
Ssiderea244828	K15117
Ssiderea237470	K02728
Ssiderea254439	K16532
Ssiderea261927	K23151
Ssiderea259443	K04135
Ssiderea259571	K08624
Ssiderea249238	K06174
Ssiderea257549	K01565
Ssiderea256815	K16750
Ssiderea260102	K01534
Ssiderea250071	K00681
Ssiderea250339	K06825
Ssiderea249046	K00476
Ssiderea242834	K01025
Ssiderea258087	K00864
Ssiderea253672	K06125
Ssiderea253306	K14072
Ssiderea253243	K09048
Ssiderea248798	K16288
Ssiderea232552	K13046
Ssiderea44628	K02981
Ssiderea262748	K23859
Ssiderea133740	K17710
Ssiderea228761	K08022
Ssiderea174540	K00681
Ssiderea262029	K11718
Ssiderea280316	K08176
Ssiderea2586	K04043
Ssiderea58161	K07497
Ssiderea247800	K01415
Ssiderea77536	K04892
Ssiderea258854	K24174
Ssiderea260368	K23919
Ssiderea249206	K11307
Ssiderea248124	K08548
Ssiderea256099	K24943
Ssiderea256109	K14963
Ssiderea263605	K17591
Ssiderea262813	K17533
Ssiderea247517	K17658
Ssiderea248667	K12492
Ssiderea251418	K11150
Ssiderea258788	K20168
Ssiderea243046	K07497
Ssiderea251342	K04248
Ssiderea251739	K18263
Ssiderea246139	K04565
Ssiderea133458	K04911
Ssiderea253181	K26098
Ssiderea249392	K12804
Ssiderea244943	K11308
Ssiderea261673	K03320
Ssiderea188777	K20898
Ssiderea262790	K12236
Ssiderea227127	K03931
Ssiderea99380	K24539
Ssiderea246494	K17681
Ssiderea259223	K13985
Ssiderea211301	K08439
Ssiderea39865	K12302
Ssiderea273179	K02256
Ssiderea255709	K11341
Ssiderea251172	K12757
Ssiderea245086	K13864
Ssiderea258735	K12617
Ssiderea249565	K07390
Ssiderea236236	K14574
Ssiderea248019	K05688
Ssiderea262921	K15503
Ssiderea79623	K11577
Ssiderea227183	K01359
Ssiderea246097	K22128
Ssiderea233138	K04919
Ssiderea259794	K24909
Ssiderea255485	K09093
Ssiderea255265	K11407
Ssiderea254558	K11131
Ssiderea261367	K11491
Ssiderea250684	K17655
Ssiderea261715	K14843
Ssiderea257067	K24464
Ssiderea228649	K05673
Ssiderea155089	K04482
Ssiderea243316	K04849
Ssiderea239134	K03439
Ssiderea260674	K13708
Ssiderea244762	K22073
Ssiderea261037	K17085
Ssiderea262783	K10589
Ssiderea6754	K04079
Ssiderea239178	K15255
Ssiderea261701	K24869
Ssiderea232510	K17885
Ssiderea253312	K14416
Ssiderea261326	K15369
Ssiderea249479	K01376
Ssiderea228398	K17570
Ssiderea217415	K18628
Ssiderea200263	K07755
Ssiderea261760	K01135
Ssiderea252842	K08866
Ssiderea240131	K14309
Ssiderea259863	K13219
Ssiderea261819	K10352
Ssiderea243715	K16942
Ssiderea260162	K04510
Ssiderea259370	K10809
Ssiderea211926	K19952
Ssiderea200759	K23518
Ssiderea253567	K15623
Ssiderea95683	K00726
Ssiderea303975	K03654
Ssiderea250573	K24835
Ssiderea243078	K08186
Ssiderea236997	K04427
Ssiderea227569	K16474
Ssiderea188415	K10408
Ssiderea260487	K16453
Ssiderea55838	K01794
Ssiderea8126	K15608
Ssiderea249575	K05665
Ssiderea252635	K12968
Ssiderea231155	K24792
Ssiderea262388	K00799
Ssiderea155046	K00545
Ssiderea258414	K04594
Ssiderea230903	K15340
Ssiderea246764	K15148
Ssiderea69057	K03263
Ssiderea252113	K03023
Ssiderea256112	K19367
Ssiderea260660	K16478
Ssiderea198435	K08399
Ssiderea109187	K06240
Ssiderea226736	K09848
Ssiderea231626	K01915
Ssiderea192208	K01100
Ssiderea262931	K15261
Ssiderea261224	K05742
Ssiderea253383	K11488
Ssiderea258389	K00830
Ssiderea256567	K14400
Ssiderea256293	K14307
Ssiderea253279	K01135
Ssiderea254430	K26100
Ssiderea163856	K25137
Ssiderea262316	K06826
Ssiderea104720	K10773
Ssiderea114763	K09069
Ssiderea250891	K17231
Ssiderea186828	K14717
Ssiderea222625	K10523
Ssiderea241894	K05312
Ssiderea231453	K21956
Ssiderea252607	K16312
Ssiderea182257	K19521
Ssiderea261044	K06756
Ssiderea175205	K02963
Ssiderea249701	K00344
Ssiderea224184	K17584
Ssiderea246336	K05673
Ssiderea253169	K17262
Ssiderea202975	K22262
Ssiderea519450	K00940
Ssiderea255222	K00505
Ssiderea228874	K09275
Ssiderea260665	K06115
Ssiderea248833	K10599
Ssiderea193446	K08638
Ssiderea261270	K16942
Ssiderea232077	K13912
Ssiderea263360	K00149
Ssiderea253111	K01081
Ssiderea237542	K15423
Ssiderea256665	K20071
Ssiderea253930	K23507
Ssiderea257267	K01769
Ssiderea257208	K01301
Ssiderea256280	K04967
Ssiderea257801	K10640
Ssiderea259983	K20305
Ssiderea254298	K09365
Ssiderea239772	K14724
Ssiderea214922	K13526
Ssiderea262490	K06100
Ssiderea261868	K16588
Ssiderea243683	K15456
Ssiderea217143	K13168
Ssiderea255858	K14137
Ssiderea255306	K24963
Ssiderea216954	K08069
Ssiderea245383	K14848
Ssiderea253193	K14613
Ssiderea239657	K10808
Ssiderea219928	K10370
Ssiderea257699	K13293
Ssiderea217105	K01897
Ssiderea242803	K08469
Ssiderea259685	K09592
Ssiderea114019	K06630
Ssiderea241028	K19013
Ssiderea258186	K00573
Ssiderea249513	K01201
Ssiderea246757	K05605
Ssiderea195343	K01346
Ssiderea247371	K07951
Ssiderea183951	K23690
Ssiderea263632	K25861
Ssiderea252122	K07441
Ssiderea34192	K10279
Ssiderea262833	K17572
Ssiderea248358	K06267
Ssiderea263376	K04659
Ssiderea257039	K03265
Ssiderea239254	K06063
Ssiderea251271	K18407
Ssiderea262562	K04984
Ssiderea228293	K20042
Ssiderea248329	K20632
Ssiderea252179	K25395
Ssiderea258683	K18932
Ssiderea228196	K11404
Ssiderea233122	K09542
Ssiderea244933	K10478
Ssiderea241117	K01969
Ssiderea215801	K09675
Ssiderea236185	K02374
Ssiderea261135	K23298
Ssiderea238506	K09602
Ssiderea182483	K04223
Ssiderea258411	K08624
Ssiderea255806	K18849
Ssiderea254531	K04442
Ssiderea237598	K10408
Ssiderea391434	K13864
Ssiderea225838	K04393
Ssiderea246775	K01952
Ssiderea252645	K04892
Ssiderea259069	K24298
Ssiderea261144	K11971
Ssiderea248022	K12855
Ssiderea344408	K04461
Ssiderea248188	K11836
Ssiderea252296	K14015
Ssiderea236090	K13348
Ssiderea252507	K10268
Ssiderea243631	K21396
Ssiderea288799	K24427
Ssiderea255371	K20126
Ssiderea260586	K00699
Ssiderea230288	K08052
Ssiderea244352	K23868
Ssiderea244640	K22859
Ssiderea257984	K12581
Ssiderea249796	K05181
Ssiderea233828	K10951
Ssiderea241179	K00560
Ssiderea332912	K04602
Ssiderea263641	K06545
Ssiderea260288	K16811
Ssiderea233736	K24762
Ssiderea252475	K02967
Ssiderea247711	K21248
Ssiderea258480	K10765
Ssiderea254582	K00289
Ssiderea236612	K12882
Ssiderea250877	K04501
Ssiderea222837	K07883
Ssiderea71970	K10956
Ssiderea247301	K01672
Ssiderea246777	K12600
Ssiderea215734	K07002
Ssiderea234558	K04209
Ssiderea258253	K12301
Ssiderea221721	K09267
Ssiderea208424	K09403
Ssiderea214458	K12421
Ssiderea200392	K26216
Ssiderea194711	K12132
Ssiderea259857	K07935
Ssiderea312082	K11997
Ssiderea227977	K09342
Ssiderea260624	K24936
Ssiderea254261	K17918
Ssiderea389190	K00544
Ssiderea244951	K20028
Ssiderea244150	K05208
Ssiderea254974	K03377
Ssiderea252344	K24135
Ssiderea253947	K11421
Ssiderea256860	K11318
Ssiderea198167	K04874
Ssiderea240145	K02932
Ssiderea243386	K04144
Ssiderea254052	K23341
Ssiderea128610	K13886
Ssiderea260428	K15185
Ssiderea231367	K14021
Ssiderea239428	K13649
Ssiderea177776	K02433
Ssiderea238043	K05853
Ssiderea247694	K03469
Ssiderea4057	K01176
Ssiderea210825	K19526
Ssiderea241265	K14985
Ssiderea209409	K08791
Ssiderea253298	K04194
Ssiderea249711	K06981
Ssiderea245039	K01349
Ssiderea253440	K20359
Ssiderea225395	K01394
Ssiderea186489	K12483
Ssiderea258828	K07756
Ssiderea258198	K10413
Ssiderea245027	K11981
Ssiderea239549	K17573
Ssiderea261895	K17680
Ssiderea229554	K05657
Ssiderea245984	K00262
Ssiderea260643	K07497
Ssiderea252869	K12854
Ssiderea208580	K09550
Ssiderea232495	K06052
Ssiderea226288	K08810
Ssiderea257024	K25421
Ssiderea230325	K25129
Ssiderea227702	K05701
Ssiderea254503	K00234
Ssiderea260598	K19872
Ssiderea257626	K14408
Ssiderea225045	K20771
Ssiderea242963	K05125
Ssiderea234859	K07190
Ssiderea236576	K10529
Ssiderea237938	K02900
Ssiderea234784	K13755
Ssiderea235770	K23490
Ssiderea259459	K11247
Ssiderea154200	K07874
Ssiderea245521	K24835
Ssiderea218097	K21734
Ssiderea248583	K15290
Ssiderea78581	K25230
Ssiderea238431	K13800
Ssiderea209373	K03232
Ssiderea86898	K17341
Ssiderea242445	K12567
Ssiderea262868	K04427
Ssiderea251537	K24095
Ssiderea248496	K18398
Ssiderea285671	K09270
Ssiderea240720	K24793
Ssiderea459346	K15102
Ssiderea232561	K02903
Ssiderea245455	K02145
Ssiderea245185	K04362
Ssiderea249831	K05673
Ssiderea259650	K10685
Ssiderea277448	K01382
Ssiderea260558	K04508
Ssiderea259291	K13240
Ssiderea250756	K01796
Ssiderea252366	K10742
Ssiderea255324	K05680
Ssiderea260203	K17535
Ssiderea263820	K25165
Ssiderea260128	K12874
Ssiderea262558	K01487
Ssiderea245640	K04978
Ssiderea196575	K01522
Ssiderea185669	K01639
Ssiderea253760	K06676
Ssiderea248018	K16765
Ssiderea235590	K00940
Ssiderea250787	K06085
Ssiderea239032	K18152
Ssiderea238775	K04814
Ssiderea245946	K08745
Ssiderea248608	K06460
Ssiderea261566	K03654
Ssiderea160958	K10380
Ssiderea235063	K09257
Ssiderea240241	K16469
Ssiderea258407	K11405
Ssiderea242109	K00477
Ssiderea249955	K16316
Ssiderea244173	K24386
Ssiderea222033	K25378
Ssiderea236773	K04874
Ssiderea226137	K19176
Ssiderea246799	K20404
Ssiderea245075	K24756
Ssiderea253129	K08624
Ssiderea245346	K05208
Ssiderea253009	K23961
Ssiderea250443	K12866
